# 	N	Z	means				covs
	53 	37 	8.677424262e-02 	-9.621498090e-02
	54 	37 	-2.895235657e-01 	-9.776592371e-02
	55 	37 	-5.342998712e-01 	-9.778809643e-02
	56 	37 	-7.129849230e-01 	-9.894715506e-02
	57 	37 	-9.073759292e-01 	-9.307173059e-02
	59 	36 	-3.747910045e-01 	-8.264476400e-02
	49 	46 	5.565874691e+00 	-6.126764831e-02
	51 	45 	3.545947267e+00 	-7.224018637e-02
	53 	44 	3.623881948e-01 	-8.955659548e-02
	54 	44 	-5.763227170e-01 	-8.775010242e-02
	57 	42 	-3.153164606e+00 	-8.377396193e-02
	60 	40 	-3.193397292e+00 	-8.368834467e-02
	62 	39 	-1.644792348e+00 	-8.155925926e-02
	64 	38 	-5.304854957e-02 	-7.730832044e-02
	54 	48 	3.485752356e+00 	-8.142553959e-02
	56 	47 	3.532369501e-01 	-8.287303275e-02
	58 	46 	-1.800549195e+00 	-8.971064716e-02
	60 	45 	-3.053418672e+00 	-9.113209981e-02
	62 	44 	-3.399330532e+00 	-8.597521064e-02
	64 	43 	-3.088777473e+00 	-8.691156479e-02
	67 	41 	-1.123421684e+00 	-6.238658132e-02
	57 	51 	2.791682850e+00 	-7.994568088e-02
	59 	50 	9.259102224e-01 	-7.939531835e-02
	62 	48 	-1.859586945e+00 	-8.642467608e-02
	65 	46 	-3.133375150e+00 	-8.691150108e-02
	68 	44 	-1.746289438e+00 	-7.930459002e-02
	58 	54 	2.474909600e+00 	-6.060135822e-02
	62 	51 	-6.921232697e-01 	-8.471481628e-02
	65 	49 	-1.940424353e+00 	-8.544667754e-02
	67 	48 	-2.305858457e+00 	-8.913534697e-02
	69 	47 	-1.873157301e+00 	-9.352875478e-02
	70 	47 	-1.424281831e+00 	-9.022294914e-02
	72 	46 	-7.248822843e-03 	-7.150517570e-02
	74 	45 	1.064672198e+00 	-7.035873708e-02
	64 	55 	-1.604499973e+00 	-9.432383757e-02
	65 	55 	-1.899064598e+00 	-9.131112898e-02
	66 	55 	-2.107615088e+00 	-9.398719890e-02
	67 	55 	-2.262634655e+00 	-1.015825765e-01
	68 	55 	-2.362481759e+00 	-9.522743404e-02
	68 	56 	-1.885904946e+00 	-9.616834532e-02
	69 	56 	-1.987406755e+00 	-1.019824934e-01
	70 	56 	-2.008942260e+00 	-9.451408807e-02
	72 	55 	-1.789062006e+00 	-9.600163694e-02
	73 	55 	-1.483274923e+00 	-9.569402112e-02
	76 	53 	1.096605765e+00 	-8.388184361e-02
	79 	51 	6.814864494e+00 	-8.119390605e-02
	82 	49 	1.230624359e+01 	-7.782222207e-02
	72 	59 	-1.671894779e+00 	-7.812952962e-02
	75 	57 	-1.632178033e+00 	-8.635050736e-02
	77 	56 	-1.610271647e-01 	-8.742963238e-02
	80 	54 	4.524512008e+00 	-8.701813785e-02
	83 	52 	9.216559722e+00 	-8.464156018e-02
	85 	51 	9.332357614e+00 	-6.965969676e-02
	75 	61 	-1.291192724e+00 	-8.066282329e-02
	78 	59 	-8.696711321e-01 	-8.749392137e-02
	81 	57 	2.965134836e+00 	-8.750607894e-02
	84 	55 	3.818462190e+00 	-8.509792962e-02
	87 	53 	4.789052919e+00 	-7.873265318e-02
	77 	63 	-8.213988011e-01 	-7.210489369e-02
	80 	61 	3.840403619e-01 	-8.504791519e-02
	82 	60 	2.226486316e+00 	-9.272409968e-02
	84 	59 	1.099941717e+00 	-8.928231208e-02
	87 	57 	6.760978692e-01 	-8.457176979e-02
	77 	67 	1.307267200e+00 	-5.142838679e-02
	82 	63 	1.980343209e+00 	-8.770438110e-02
	86 	60 	-7.432299828e-01 	-9.631070823e-02
	91 	56 	-7.628750597e-03 	-6.791999848e-02
	81 	66 	2.245694243e+00 	-8.697185442e-02
	87 	61 	-1.788233043e+00 	-9.337690294e-02
	90 	59 	-1.693833353e+00 	-8.134044124e-02
	92 	58 	-1.094972863e+00 	-8.437403217e-02
	82 	68 	3.638230219e+00 	-8.237875509e-02
	84 	67 	8.544937259e-01 	-8.432605146e-02
	86 	66 	-1.102091829e+00 	-8.717637270e-02
	88 	65 	-2.856889075e+00 	-9.773910563e-02
	89 	65 	-3.270085907e+00 	-9.172429229e-02
	92 	63 	-1.915012003e+00 	-8.326396851e-02
	94 	62 	-9.328736356e-01 	-8.459600999e-02
	97 	60 	-8.032593171e-02 	-5.572899869e-02
	87 	70 	-1.049479480e-01 	-8.349638030e-02
	89 	69 	-1.884179600e+00 	-8.494302238e-02
	92 	67 	-2.343628381e+00 	-8.614730716e-02
	95 	65 	-1.110037185e+00 	-8.471999711e-02
	98 	63 	-5.310787923e-01 	-6.957490546e-02
	88 	73 	1.449708914e+00 	-6.674928984e-02
	90 	72 	7.176183364e-02 	-8.236345749e-02
	93 	70 	-1.879073754e+00 	-9.505706504e-02
	94 	70 	-1.865207017e+00 	-9.997013932e-02
	95 	70 	-1.803319261e+00 	-9.477174941e-02
	97 	69 	-1.481085079e+00 	-8.978132456e-02
	99 	68 	-6.924531785e-01 	-9.369157338e-02
	100 	68 	-5.048872197e-01 	-9.083236390e-02
	102 	67 	-3.250461841e-01 	-8.158257156e-02
	92 	77 	2.473362050e+00 	-7.256435898e-02
	94 	76 	6.929230810e-01 	-8.710599597e-02
	95 	76 	1.137766305e-02 	-9.106964666e-02
	98 	74 	-1.115343484e+00 	-8.791430843e-02
	100 	73 	-1.281777078e+00 	-8.847841393e-02
	102 	72 	-1.143583424e+00 	-8.920471933e-02
	104 	71 	-5.388410357e-01 	-8.583200687e-02
	107 	69 	3.433022191e-02 	-6.937488377e-02
	97 	79 	6.193688040e-01 	-7.860613215e-02
	100 	77 	-5.678050762e-01 	-8.706247018e-02
	102 	76 	-8.851340689e-01 	-8.708345961e-02
	104 	75 	-9.515023396e-01 	-8.760911704e-02
	107 	73 	-2.078533516e-01 	-8.181971469e-02
	109 	72 	-2.418099081e-01 	-8.390506511e-02
	99 	82 	2.313550542e+00 	-8.360859379e-02
	100 	82 	2.026822419e+00 	-7.231807873e-02
	103 	80 	-2.536282181e-01 	-8.573946790e-02
	105 	79 	-7.887673182e-01 	-8.586415757e-02
	108 	77 	-3.887819427e-01 	-8.491475888e-02
	110 	76 	-2.116128232e-02 	-8.517225246e-02
	113 	74 	-2.337712445e-01 	-7.605990331e-02
	103 	84 	1.048189913e+00 	-7.985668767e-02
	106 	82 	5.455583899e-01 	-8.674696736e-02
	108 	81 	4.438296053e-01 	-8.919097731e-02
	110 	80 	4.625701584e-01 	-9.118085510e-02
	112 	79 	5.907764801e-01 	-9.050620838e-02
	114 	78 	8.197932048e-01 	-8.646821047e-02
	116 	77 	1.140850948e+00 	-7.758690983e-02
	118 	76 	1.508614572e+00 	-6.631299626e-02
	108 	86 	1.083067380e+00 	-7.795745053e-02
	110 	85 	2.634496054e-01 	-8.279928239e-02
	112 	84 	6.576778610e-01 	-9.146383599e-02
	113 	84 	9.932222915e-01 	-9.611239597e-02
	114 	84 	1.405942096e+00 	-9.262695896e-02
	116 	83 	2.536140817e+00 	-9.706842271e-02
	117 	83 	3.109375216e+00 	-1.013358688e-01
	118 	83 	3.703148466e+00 	-9.395485798e-02
	120 	82 	5.574867845e+00 	-9.097590005e-02
	121 	82 	6.188252023e+00 	-9.841584755e-02
	121 	83 	5.349959178e+00 	-1.028144046e-01
	121 	84 	4.364877529e+00 	-9.704296873e-02
	122 	84 	5.091879045e+00 	-1.002537640e-01
	123 	84 	6.005989606e+00 	-9.849746323e-02
	124 	84 	6.880709247e+00 	-1.015490698e-01
	125 	84 	7.367172905e+00 	-9.814425411e-02
	125 	85 	6.731888954e+00 	-1.039568405e-01
	126 	85 	6.561768392e+00 	-1.016923600e-01
	126 	86 	5.790164114e+00 	-9.042957824e-02
	128 	85 	4.182399830e+00 	-9.633824338e-02
	129 	85 	2.640305499e+00 	-1.014548291e-01
	130 	85 	1.354030058e+00 	-9.730328841e-02
	131 	85 	4.620248323e-01 	-9.397931195e-02
	132 	85 	-1.224000562e-01 	-9.637325021e-02
	132 	86 	-5.333027186e-01 	-1.018960534e-01
	132 	87 	-9.641857375e-01 	-9.310319789e-02
	133 	87 	-1.306377331e+00 	-8.978433664e-02
	131 	90 	-1.490823652e+00 	-7.174698086e-02
	130 	92 	-1.154973296e+00 	-6.057059126e-02
	138 	86 	-4.391337904e+00 	-8.389067663e-02
	136 	89 	-3.084171186e+00 	-8.370124695e-02
	135 	91 	-2.390099969e+00 	-8.309039751e-02
	142 	86 	-5.911709702e+00 	-6.803509602e-02
	142 	87 	-5.694577659e+00 	-8.813571287e-02
	142 	88 	-5.240509326e+00 	-8.668278968e-02
	141 	90 	-3.967064713e+00 	-8.659240004e-02
	140 	92 	-3.018861035e+00 	-8.273904625e-02
	137 	96 	-1.551907172e+00 	-5.827266426e-02
	145 	90 	-4.926849806e+00 	-7.223314321e-02
	143 	93 	-2.659521699e+00 	-8.015760706e-02
	147 	91 	-5.173063854e+00 	-6.178420287e-02
	143 	96 	-1.434130646e+00 	-7.436254688e-02
	145 	96 	-1.636253546e+00 	-7.558535281e-02
	149 	95 	-3.301100781e+00 	-7.652359233e-02
	150 	96 	-3.136788281e+00 	-8.443304188e-02
	148 	100 	-8.774764239e-01 	-6.225030914e-02
	154 	97 	-4.543232972e+00 	-5.386618677e-02
	154 	99 	-3.106246741e+00 	-6.410029106e-02
	153 	102 	-7.690174747e-01 	-7.516803609e-02
	157 	101 	-3.463220092e+00 	-3.997569046e-02
	158 	108 	9.652159337e-02 	-2.603100781e-02
