# 	N	Z	means				covs
	70 	56 	8.245410922e-01 	1.023587612e-02
	72 	55 	4.757599455e-01 	1.171879074e-02
	73 	55 	4.490717930e-01 	1.177205604e-02
	76 	53 	5.226243738e-01 	2.060806505e-02
	79 	51 	3.939671630e-01 	2.093212799e-02
	82 	49 	-1.242499456e-01 	2.188309592e-02
	72 	59 	9.400425840e-01 	2.104069324e-02
	75 	57 	4.699423293e-01 	1.716501566e-02
	77 	56 	3.110271569e-01 	1.711006786e-02
	80 	54 	2.148528581e-01 	1.955757643e-02
	83 	52 	1.935501554e-01 	1.844712565e-02
	85 	51 	1.638302615e-01 	1.940850531e-02
	75 	61 	6.674358383e-01 	2.008648676e-02
	78 	59 	2.713657709e-01 	1.836426599e-02
	81 	57 	-2.158345687e-02 	1.896916554e-02
	84 	55 	-8.814647714e-02 	1.956348719e-02
	87 	53 	-2.117838537e-01 	2.105639031e-02
	77 	63 	4.662775615e-01 	2.064744466e-02
	80 	61 	1.006766895e-01 	1.604003367e-02
	82 	60 	-5.595106791e-02 	1.446040141e-02
	84 	59 	-1.165677869e-01 	1.451551938e-02
	87 	57 	-1.153683288e-01 	1.981766554e-02
	77 	67 	2.379130075e-01 	2.236633368e-02
	82 	63 	1.996895939e-01 	2.003096503e-02
	86 	60 	-1.960609167e-01 	1.215126058e-02
	91 	56 	-2.549429945e-01 	2.092005588e-02
	81 	66 	1.307519366e-01 	1.962762233e-02
	87 	61 	-3.268297247e-01 	1.664898647e-02
	90 	59 	4.965035671e-03 	1.842743262e-02
	92 	58 	2.657294704e-01 	1.856459400e-02
	82 	68 	-1.333043101e-01 	1.982560523e-02
	84 	67 	-3.516412627e-01 	1.498346444e-02
	86 	66 	-5.190210497e-01 	1.448474396e-02
	88 	65 	-6.522050881e-01 	1.112856831e-02
	89 	65 	-5.885543144e-01 	1.254036583e-02
	92 	63 	2.987167848e-01 	1.815546663e-02
	94 	62 	6.019207503e-01 	1.884713174e-02
	97 	60 	9.901929463e-01 	2.199768436e-02
	87 	70 	-6.081311215e-01 	1.954681951e-02
	89 	69 	-7.209080551e-01 	1.808554423e-02
	92 	67 	-4.268163246e-01 	1.965220693e-02
	95 	65 	1.390199151e-01 	2.057872701e-02
	98 	63 	4.741933540e-01 	2.176276534e-02
	88 	73 	-4.469793532e-02 	2.079447713e-02
	90 	72 	-1.487237971e-01 	1.928574884e-02
	93 	70 	-1.015051751e+00 	1.201482803e-02
	94 	70 	-1.154727605e+00 	8.428684004e-03
	95 	70 	-1.232921074e+00 	1.090538138e-02
	97 	69 	-1.093942613e+00 	1.492702905e-02
	99 	68 	-6.066675092e-01 	1.164934436e-02
	100 	68 	-4.222135006e-01 	1.211157777e-02
	102 	67 	-1.869838593e-01 	2.068568421e-02
	92 	77 	4.828419883e-01 	2.127246890e-02
	94 	76 	3.172594978e-01 	1.253235657e-02
	95 	76 	2.119329112e-01 	1.327826698e-02
	98 	74 	3.581322874e-01 	1.783143036e-02
	100 	73 	4.564348680e-01 	1.429947828e-02
	102 	72 	6.859804370e-01 	1.443514643e-02
	104 	71 	9.209723855e-01 	1.815600106e-02
	107 	69 	-1.378629626e-01 	2.196105704e-02
	97 	79 	-1.909138399e-01 	2.144618352e-02
	100 	77 	2.252826734e-02 	1.809786167e-02
	102 	76 	1.597850917e-01 	1.438340145e-02
	104 	75 	3.690266502e-01 	1.721907556e-02
	107 	73 	8.976974670e-01 	1.800759173e-02
	109 	72 	4.544898723e-01 	1.991286783e-02
	99 	82 	-9.684889892e-02 	1.575769776e-02
	100 	82 	-1.092301645e-01 	1.338485055e-02
	103 	80 	-7.077620693e-01 	1.813358230e-02
	105 	79 	-7.210942634e-01 	1.750996457e-02
	108 	77 	4.243597851e-02 	1.757913071e-02
	110 	76 	1.641725061e-01 	1.851360406e-02
	113 	74 	-4.724580031e-01 	2.190381601e-02
	103 	84 	-5.741352404e-02 	2.164323082e-02
	106 	82 	-8.643313162e-01 	1.807397308e-02
	108 	81 	-7.792091051e-01 	1.416284886e-02
	110 	80 	-4.892225179e-01 	1.406056208e-02
	112 	79 	-2.569337314e-01 	1.425820415e-02
	114 	78 	-1.860642353e-02 	1.434607853e-02
	116 	77 	1.563593745e-01 	1.604005452e-02
	118 	76 	7.204165888e-02 	2.103427203e-02
	108 	86 	-9.358385759e-02 	2.058211932e-02
	110 	85 	-5.831715955e-01 	1.602728734e-02
	112 	84 	-6.623302264e-01 	1.136359711e-02
	113 	84 	-5.285843619e-01 	8.305558298e-03
	114 	84 	-3.244255571e-01 	1.235627791e-02
	116 	83 	1.849898860e-01 	1.111439268e-02
	117 	83 	3.414048912e-01 	8.281902588e-03
	118 	83 	4.205150052e-01 	9.749627353e-03
	120 	82 	2.827982273e-01 	1.160580858e-02
	121 	82 	2.057893506e-01 	1.271026694e-02
	121 	83 	3.083847883e-01 	7.254097035e-03
	121 	84 	3.535863758e-01 	1.169604048e-02
	122 	84 	2.628438241e-01 	7.148973807e-03
	123 	84 	1.684898018e-01 	6.285579783e-03
	124 	84 	8.962685394e-02 	6.897054666e-03
	125 	84 	4.904907039e-02 	1.084949594e-02
	125 	85 	-1.390037458e-01 	7.540102192e-03
	126 	85 	-1.573720321e-01 	6.347443326e-03
	126 	86 	-4.343254553e-01 	1.655268378e-02
	128 	85 	5.597404244e-02 	8.670021121e-03
	129 	85 	2.327714132e-01 	7.903865529e-03
	130 	85 	3.827356438e-01 	7.056158958e-03
	131 	85 	4.536813221e-01 	7.135340034e-03
	132 	85 	4.216822669e-01 	1.311995048e-02
	132 	86 	2.628991014e-01 	7.167432965e-03
	132 	87 	6.830778655e-02 	1.097560473e-02
	133 	87 	4.096870071e-02 	1.180079300e-02
	131 	90 	-1.745860744e-01 	2.008724227e-02
	130 	92 	2.567560063e-01 	2.176133059e-02
	138 	86 	-1.309552668e-01 	2.190934575e-02
	136 	89 	-2.749248806e-01 	1.972934777e-02
	135 	91 	-2.479115750e-01 	2.089295541e-02
	142 	86 	6.106628020e-01 	1.776089903e-02
	142 	87 	4.207018190e-01 	9.797453832e-03
	142 	88 	2.506892749e-01 	1.242856166e-02
	141 	90 	-1.027753556e-02 	1.759390823e-02
	140 	92 	-8.449967328e-02 	1.991842761e-02
	137 	96 	-1.250339745e-01 	2.273673750e-02
	145 	90 	4.591904852e-01 	1.925248674e-02
	143 	93 	4.465789761e-01 	2.087169954e-02
	147 	91 	4.288873917e-01 	2.052759421e-02
	143 	96 	3.264604242e-01 	1.998593266e-02
	145 	96 	4.277419771e-01 	1.942293095e-02
	149 	95 	2.259582380e-01 	1.766171528e-02
	150 	96 	1.186864604e-02 	1.794374118e-02
	148 	100 	-1.554001146e-01 	2.264197416e-02
	154 	97 	-2.813394005e-01 	2.107021325e-02
	154 	99 	-1.990750875e-02 	2.042661809e-02
	153 	102 	2.572903688e-01 	2.235983714e-02
	157 	101 	-6.008589040e-01 	2.249554004e-02
	158 	108 	-1.246392373e+00 	2.295492396e-02
