4.011961531843490358e-01 2.553572138659836455e+00 1.865234786940874523e+00
3.889989798586305225e-01 2.557937637882493398e+00 1.848600783385557556e+00
3.889989798586305225e-01 2.557937637882493398e+00 1.848600783385557556e+00
4.058758128027016854e-01 2.553732925038800339e+00 1.873763820672040392e+00
3.937085446103416042e-01 2.524418204180336023e+00 1.859183326291464322e+00
3.937085446103416042e-01 2.524418204180336023e+00 1.859183326291464322e+00
3.937085446103416042e-01 2.524418204180336023e+00 1.859183326291464322e+00
4.074588654373775265e-01 2.593167703430431903e+00 1.790590226056930634e+00
3.930008284773490734e-01 2.540496969224757429e+00 1.924420865256937008e+00
4.066211638721541899e-01 2.555354342407514245e+00 1.847508552919841618e+00
3.946624306600098886e-01 2.551569117757405358e+00 1.902643196331884390e+00
4.012677065602519577e-01 2.488403776873219009e+00 1.990712141817160274e+00
3.707439102009939536e-01 2.554628433732662796e+00 1.824903009808916510e+00
4.372216681889722900e-01 2.540139644208947889e+00 1.889042982389748992e+00
3.939454789268365675e-01 2.560689215324495116e+00 1.778794783827612136e+00
4.380710703864464928e-01 2.613595559611581187e+00 1.916141627699719407e+00
3.632259410492176266e-01 2.487482460922492145e+00 1.855383955387665873e+00
4.244971310540577858e-01 2.537455518789060172e+00 1.975565566305943044e+00
4.244971310540577858e-01 2.537455518789060172e+00 1.975565566305943044e+00
3.910792022982336191e-01 2.493567863517404337e+00 1.748618428688218929e+00
3.910792022982336191e-01 2.493567863517404337e+00 1.748618428688218929e+00
3.910792022982336191e-01 2.493567863517404337e+00 1.748618428688219151e+00
3.910792022982336191e-01 2.493567863517404337e+00 1.748618428688219595e+00
3.842506755160498555e-01 2.552625827565262906e+00 1.967485777464574204e+00
4.061642015542215045e-01 2.586926538103313078e+00 1.734749609606039078e+00
4.039533059560933559e-01 2.583878408705468477e+00 2.058065613991615805e+00
3.508902117535255272e-01 2.402603883340932889e+00 1.847601743030405919e+00
3.508902117535255272e-01 2.402603883340932889e+00 1.847601743030405919e+00
3.508902117535255272e-01 2.402603883340932889e+00 1.847601743030405919e+00
3.508902117535255272e-01 2.402603883340932889e+00 1.847601743030405919e+00
3.508902117535255272e-01 2.402603883340932889e+00 1.847601743030405919e+00
3.508902117535255272e-01 2.402603883340932889e+00 1.847601743030405919e+00
4.335374242285077173e-01 2.536802061161099964e+00 1.914385008489952744e+00
4.335374242285077173e-01 2.536802061161099964e+00 1.914385008489952744e+00
3.766021009068525882e-01 2.529262962623623157e+00 1.847556299076043684e+00
4.092217822963153950e-01 2.516523367567277347e+00 1.938757367257947006e+00
4.092217822963153950e-01 2.516523367567277347e+00 1.938757367257947006e+00
3.901554741261643033e-01 2.625528047136748810e+00 1.777289413233924087e+00
3.901554741261643033e-01 2.625528047136748810e+00 1.777289413233924087e+00
3.901554741261643033e-01 2.625528047136749255e+00 1.777289413233924309e+00
3.901554741261643033e-01 2.625528047136749255e+00 1.777289413233924531e+00
4.144579099481072171e-01 2.515958598575287031e+00 1.933616859914602637e+00
4.144579099481072171e-01 2.515958598575287031e+00 1.933616859914602637e+00
3.815539977609807010e-01 2.572670266565096231e+00 1.841584114736165789e+00
3.815539977609807010e-01 2.572670266565096231e+00 1.841584114736165789e+00
4.489224033086542387e-01 2.576841393150422821e+00 1.964062428116599479e+00
3.695960247466645865e-01 2.545913789175099140e+00 1.760184423494872030e+00
3.695960247466645865e-01 2.545913789175099140e+00 1.760184423494872030e+00
4.448569906586138933e-01 2.602296254043759749e+00 1.825831078988883860e+00
3.638330420562354006e-01 2.548917526054099270e+00 1.869845265526918654e+00
3.638330420562354006e-01 2.548917526054099270e+00 1.869845265526918654e+00
4.476782075623364499e-01 2.606608531799484485e+00 1.816533754098015763e+00
4.476782075623364499e-01 2.606608531799484485e+00 1.816533754098015763e+00
4.476782075623364499e-01 2.606608531799484485e+00 1.816533754098015763e+00
3.741181319049725618e-01 2.527409505136015255e+00 1.696305274994424961e+00
3.741181319049725618e-01 2.527409505136015255e+00 1.696305274994424961e+00
4.411963078904435620e-01 2.616619274298989772e+00 1.886619399235273553e+00
3.640186895242553677e-01 2.467857798838407835e+00 1.795585398317915526e+00
4.438016554303487737e-01 2.639925293777849014e+00 1.956412342317849440e+00
3.719408157663744996e-01 2.428703686156723496e+00 1.872009481678353238e+00
3.719408157663744996e-01 2.428703686156723496e+00 1.872009481678353238e+00
4.250720795642869976e-01 2.642801078501606060e+00 1.930076619554585760e+00
3.735792615297056640e-01 2.454397742766440960e+00 1.812840933275006838e+00
4.234146160735545728e-01 2.560576134239977542e+00 1.961090091617243791e+00
3.722011990099724499e-01 2.517825938848896161e+00 1.787273562606096711e+00
4.623079981714667830e-01 2.654822129117160312e+00 1.860994362848851669e+00
3.414331196352450859e-01 2.477988680725572213e+00 1.825987923639001087e+00
