4.150501937971082800e-01 2.708826759688933716e+00 1.837712402987410121e+00
4.756848109692067839e-01 2.714739954613250905e+00 1.878831158335519724e+00
4.564913499202731262e-01 2.522535640532647339e+00 2.091308542895828015e+00
4.154636072913701073e-01 2.759632017172542806e+00 1.922580166430540194e+00
4.985354054395108037e-01 2.734798777346325149e+00 1.915532716839319916e+00
3.955301342195238212e-01 2.672282834745157931e+00 1.917467929308583230e+00
4.908311034224452918e-01 2.577187173748815674e+00 2.078617432716407532e+00
5.184212324630220747e-01 2.685924802180804871e+00 2.152940179560245859e+00
4.813740087844621818e-01 2.664434943750835671e+00 2.056209141259527584e+00
4.332621187259535489e-01 2.534493135679002584e+00 1.938130525742715715e+00
4.488427540894293077e-01 2.775880087119761086e+00 1.941514166506504546e+00
4.461293495963622457e-01 2.723316273293862722e+00 1.892917118501747931e+00
4.206652893297425644e-01 2.718787892218239133e+00 2.015167266407440483e+00
4.305116659195487028e-01 2.783375133450743721e+00 2.050068155526947322e+00
4.551121186088319392e-01 2.616185654525844395e+00 2.069678751331524236e+00
3.741016639769171315e-01 2.670523931334279233e+00 2.022692441302936128e+00
4.161179936807029023e-01 2.684972722666365108e+00 1.942376101358154195e+00
4.289649641523805013e-01 2.586604192174500216e+00 1.906269748011955256e+00
4.191106029529465538e-01 2.762865463473047178e+00 2.005870959829559652e+00
5.204146375678475600e-01 2.802574829714764348e+00 2.007401289414824319e+00
4.673204843855861546e-01 2.696615258620982392e+00 2.003156481564294378e+00
4.074078919958811773e-01 2.609430904670238860e+00 1.982494368270983909e+00
4.031737860325149692e-01 2.525353874472671567e+00 1.978556959870760634e+00
4.672752832170971038e-01 2.661240250278129160e+00 1.959474979095510383e+00
4.688168853272526859e-01 2.801814009258650540e+00 2.004060623483274295e+00
4.257806418592009479e-01 2.716718651255221495e+00 1.960780618841625689e+00
4.015479327647911711e-01 2.622865076457898681e+00 1.921309624564798924e+00
4.502000644508525884e-01 2.633259517035838382e+00 1.939670272603960299e+00
3.824796966394234388e-01 2.649268377594574009e+00 1.940296695643637603e+00
5.122729830965133679e-01 2.624507275201943379e+00 2.058863053416217781e+00
4.085426548084092335e-01 2.681822471785452411e+00 1.891729071969541653e+00
4.162690833177741245e-01 2.577441809943695095e+00 1.855834298470508514e+00
4.172944647381638950e-01 2.653781063295608700e+00 1.863328365668512010e+00
3.687468012718014276e-01 2.549976612019770439e+00 1.833938964799469939e+00
4.180979692529448455e-01 2.663488107254642578e+00 2.050038202987456870e+00
4.457658596237422666e-01 2.580966031598224575e+00 2.009250193852583077e+00
4.569110293756819541e-01 2.713186901970189524e+00 1.978702073220430124e+00
3.472950038698047193e-01 2.513422403485125578e+00 2.032643419424943865e+00
4.314279197723714931e-01 2.711442354897855012e+00 2.039414538621215911e+00
4.849421630219171164e-01 2.689328390659591506e+00 1.995928574588106130e+00
3.858309333933404583e-01 2.646755268461092658e+00 1.918385223638116255e+00
4.257194844540376777e-01 2.562076086051195301e+00 1.932251845044435257e+00
4.707632602920221454e-01 2.695766447285066203e+00 1.984255795458317095e+00
4.385621762734015494e-01 2.736902145366351569e+00 1.981647929225428095e+00
4.244555836850084085e-01 2.687380853160055150e+00 1.994210129002192300e+00
4.164945093503377160e-01 2.728502108284584615e+00 1.981227765883787795e+00
4.437229266465200217e-01 2.636133262584269055e+00 1.969605901055356378e+00
4.332515370100460395e-01 2.722734504519846332e+00 2.026294824209626366e+00
4.021959562455071358e-01 2.669785126536740272e+00 1.921866616521410220e+00
4.365629767814027673e-01 2.713340534740253496e+00 2.009811673419994449e+00
4.447260103171142842e-01 2.769096912103288233e+00 2.087150907604441219e+00
4.607353588796869182e-01 2.732912957348276439e+00 1.956060840096595310e+00
4.526456610337165065e-01 2.743722792010224953e+00 1.932220200257711129e+00
3.883510481760765187e-01 2.645288463182939420e+00 2.014398238152462106e+00
4.276941879200258367e-01 2.624671595011628611e+00 1.969741198329323817e+00
3.927796907935681703e-01 2.579491009790823686e+00 1.974159439483072820e+00
4.681152822852659434e-01 2.808397512167649879e+00 2.054563679880184512e+00
3.977114394874802228e-01 2.773630890164745288e+00 2.037692327292369487e+00
4.043864350428129639e-01 2.697405097156793996e+00 1.903274669978108680e+00
3.868161109855517976e-01 2.628997435175612463e+00 1.930120563120310662e+00
3.939669566830014125e-01 2.651071612174671799e+00 1.870219210700204249e+00
5.464528301928456289e-01 2.862725576128089866e+00 2.143723506059074690e+00
4.139087441856166838e-01 2.625217075860139193e+00 1.903952003213770450e+00
3.399932886964942558e-01 2.664911944490081286e+00 1.825135419269240389e+00
4.381986076541420916e-01 2.832451724625409284e+00 1.803811236406729579e+00
4.744496677408185370e-01 2.687232612138854559e+00 1.881030455256374356e+00
3.871592385051279561e-01 2.703281742779868768e+00 1.911058438827828221e+00
3.840042694860262285e-01 2.511068338578684500e+00 1.982582159976172376e+00
5.232738693752022607e-01 2.628480177835574860e+00 2.210464461906397116e+00
4.517735285895375097e-01 2.795532547773218024e+00 2.031105797139298730e+00
4.257285281432040547e-01 2.681153692358713592e+00 2.067334451622917069e+00
4.804448333933251658e-01 2.575912555449065167e+00 2.042137871424581697e+00
4.709392181117001974e-01 2.589039219075122134e+00 1.950116288888670502e+00
4.251996956972423636e-01 2.592871631378856456e+00 1.907346142761616070e+00
4.852575826086539812e-01 2.621536978993430633e+00 2.049088593739626596e+00
4.672524834363562807e-01 2.798725283967527844e+00 2.062205566846394333e+00
3.708440289181325067e-01 2.544828432024175857e+00 1.973190198053498490e+00
3.874117631553299912e-01 2.727792266187971659e+00 1.980460311425521036e+00
4.579774401852991228e-01 2.801171627441926937e+00 1.970009142401925706e+00
4.275160555263169404e-01 2.651685163448055160e+00 2.031995765649192265e+00
4.250488701114836232e-01 2.665368415444930417e+00 2.070902037685288910e+00
4.398110241628726547e-01 2.689746168708290419e+00 1.991990576243162892e+00
4.519429736257901120e-01 2.701676365637066812e+00 1.915619947040263726e+00
4.640195918879941872e-01 2.689244522198670495e+00 1.994770635717283191e+00
4.394046221298262278e-01 2.808893537257295847e+00 1.922426098152759666e+00
4.284671878287063529e-01 2.679105866408520331e+00 1.929910903444172376e+00
4.528466874347045756e-01 2.640063197631568936e+00 1.974020842971878187e+00
3.530480690750008033e-01 2.528096526187759707e+00 2.005724114698942628e+00
4.553339735001201705e-01 2.797052887172388314e+00 2.019184229809508402e+00
